feature_key,layer,index,source,prompt,activation_max,activation_sum,activation_mean,sparsity_ratio,peak_token,peak_token_idx,node_influence,csv_ctx_idx,peak_token_type,target_tokens,tokens_source
0_18753,0,18753,0-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,57.80929946899414,352.77280044555664,19.59848891364204,0.6609803423728802,:,2,0.0016551613807678,3.0,functional,"[{""token"": "" relationship"", ""index"": 4, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""relationship"", ""index"": 1, ""distance"": 1, ""direction"": ""backward""}]",json
0_18753,0,18753,0-clt-hp,attribute: A term describing something of limited size is small,52.57042694091797,151.8111343383789,13.8010122125799,0.7374757441462219, is,10,0.0016551613807678,3.0,functional,"[{""token"": "" small"", ""index"": 11, ""distance"": 1, ""direction"": ""forward""}]",json
0_18753,0,18753,0-clt-hp,attribute: A term describing something of considerable size is large,51.75745391845703,150.99816131591797,13.72710557417436,0.7347801227664488, is,10,0.0016551613807678,3.0,functional,"[{""token"": "" large"", ""index"": 11, ""distance"": 1, ""direction"": ""forward""}]",json
0_18753,0,18753,0-clt-hp,process: The linguistic process of identifying words with opposite meanings is antonym,58.03627014160156,184.74749374389648,13.196249553135464,0.7726206470378233,:,2,0.0016551613807678,3.0,functional,"[{""token"": "" linguistic"", ""index"": 4, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""process"", ""index"": 1, ""distance"": 1, ""direction"": ""backward""}]",json
0_18753,0,18753,0-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,55.82611846923828,215.16404342651367,15.368860244750977,0.7247012569355035,:,2,0.0016551613807678,3.0,functional,"[{""token"": "" concept"", ""index"": 4, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""concept"", ""index"": 1, ""distance"": 1, ""direction"": ""backward""}]",json
0_95057,0,95057,0-clt-hp,relation : La relation entre « petit » et « grand » en tant qu’antonymes est des termes opposés,56.2842025756836,169.29523754119873,7.360662501791249,0.8692232959702397,’,16,0.001390516757965,11.0,semantic,"[{""token"": ""\u2019"", ""index"": 16, ""distance"": 0, ""direction"": ""self""}]",n/a
0_95057,0,95057,0-clt-hp,attribut : Un terme décrivant quelque chose de taille limitée est petit,39.88624954223633,39.88624954223633,2.659083302815755,0.9333333333333336, :,3,0.001390516757965,11.0,functional,"[{""token"": "" terme"", ""index"": 5, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""backward""}]",json
0_95057,0,95057,0-clt-hp,attribut : Un terme décrivant quelque chose de taille considérable est grand,39.88624954223633,39.88624954223633,2.659083302815755,0.9333333333333336, :,3,0.001390516757965,11.0,functional,"[{""token"": "" terme"", ""index"": 5, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""backward""}]",json
0_95057,0,95057,0-clt-hp,processus : Le processus linguistique consistant à identifier des mots aux sens opposés est antonyme,24.725753784179688,24.725753784179688,1.3013554623252468,0.9473684210526316, :,3,0.001390516757965,11.0,functional,"[{""token"": "" processus"", ""index"": 5, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""process"", ""index"": 1, ""distance"": 2, ""direction"": ""backward""}]",json
0_95057,0,95057,0-clt-hp,concept : Le concept de comparaison d’objets en fonction de leurs dimensions est la comparaison de taille,52.17006301879883,99.94250679016112,5.26013193632427,0.8991733643406018,’,8,0.001390516757965,11.0,semantic,"[{""token"": ""\u2019"", ""index"": 8, ""distance"": 0, ""direction"": ""self""}]",n/a
0_95057,0,95057,0-clt-hp,concept: the language spoken in France is french,29.104999542236328,94.284912109375,10.47610134548611,0.6400583573181818,:,2,0.001390516757965,11.0,functional,"[{""token"": "" language"", ""index"": 4, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""concept"", ""index"": 1, ""distance"": 1, ""direction"": ""backward""}]",json
0_95057,0,95057,0-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,41.15199661254883,297.8811254501343,16.548951413896347,0.5978578738303566, ',10,0.001390516757965,11.0,functional,"[{""token"": ""large"", ""index"": 11, ""distance"": 1, ""direction"": ""forward""}, {""token"": ""small"", ""index"": 7, ""distance"": 3, ""direction"": ""backward""}]",json
0_95057,0,95057,0-clt-hp,attribute: A term describing something of limited size is small,45.51095199584961,98.52600860595705,8.95690987326882,0.8031922102160014,:,2,0.001390516757965,11.0,functional,"[{""token"": "" term"", ""index"": 4, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""attribute"", ""index"": 1, ""distance"": 1, ""direction"": ""backward""}]",json
0_95057,0,95057,0-clt-hp,attribute: A term describing something of considerable size is large,45.51095199584961,97.52008819580078,8.865462563254617,0.8052015575489806,:,2,0.001390516757965,11.0,functional,"[{""token"": "" term"", ""index"": 4, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""attribute"", ""index"": 1, ""distance"": 1, ""direction"": ""backward""}]",json
0_95057,0,95057,0-clt-hp,process: The linguistic process of identifying words with opposite meanings is antonym,29.95022964477539,98.36579513549805,7.026128223964146,0.7654065325275459, is,12,0.001390516757965,11.0,functional,"[{""token"": ""onym"", ""index"": 14, ""distance"": 2, ""direction"": ""forward""}]",json
0_95057,0,95057,0-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,29.10501480102539,78.15187358856201,5.582276684897287,0.8082022385812145,:,2,0.001390516757965,11.0,functional,"[{""token"": "" concept"", ""index"": 4, ""distance"": 2, ""direction"": ""forward""}, {""token"": ""concept"", ""index"": 1, ""distance"": 1, ""direction"": ""backward""}]",json
0_98149,0,98149,0-clt-hp,relation : La relation entre « petit » et « grand » en tant qu’antonymes est des termes opposés,16.514156341552734,46.58881425857544,2.0256006199380625,0.8773415621092754,relation,1,0.0009549856185913,2.0,semantic,"[{""token"": ""relation"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_98149,0,98149,0-clt-hp,attribut : Un terme décrivant quelque chose de taille limitée est petit,27.52046585083008,67.0262041091919,4.46841360727946,0.8376330680047452,att,1,0.0009549856185913,2.0,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_98149,0,98149,0-clt-hp,attribut : Un terme décrivant quelque chose de taille considérable est grand,27.52046585083008,67.0262041091919,4.46841360727946,0.8376330680047452,att,1,0.0009549856185913,2.0,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_98149,0,98149,0-clt-hp,processus : Le processus linguistique consistant à identifier des mots aux sens opposés est antonyme,30.452577590942383,63.1121346950531,3.321691299739637,0.8909224912137612,process,1,0.0009549856185913,2.0,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_98149,0,98149,0-clt-hp,concept : Le concept de comparaison d’objets en fonction de leurs dimensions est la comparaison de taille,36.0723876953125,87.76765370368958,4.61935019493103,0.8719422114790781,concept,1,0.0009549856185913,2.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_98149,0,98149,0-clt-hp,concept: the language spoken in France is french,36.05796051025391,81.09956216812134,9.011062463124594,0.7500950598533688,concept,1,0.0009549856185913,2.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_98149,0,98149,0-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,23.13855743408203,58.25899028778076,3.2366105715433755,0.8601204685830588,relationship,1,0.0009549856185913,2.0,semantic,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_98149,0,98149,0-clt-hp,attribute: A term describing something of limited size is small,26.448904037475582,60.61883974075317,5.510803612795743,0.7916434040144931,attribute,1,0.0009549856185913,2.0,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_98149,0,98149,0-clt-hp,attribute: A term describing something of considerable size is large,26.448904037475582,52.87354135513306,4.806685577739369,0.8182652267584036,attribute,1,0.0009549856185913,2.0,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_98149,0,98149,0-clt-hp,process: The linguistic process of identifying words with opposite meanings is antonym,30.419775009155277,39.48683309555054,2.82048807825361,0.9072810999619576,process,1,0.0009549856185913,2.0,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_98149,0,98149,0-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,36.05794525146485,70.84547710418701,5.060391221727643,0.8596594679359312,concept,1,0.0009549856185913,2.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_90292,0,90292,0-clt-hp,relation : La relation entre « petit » et « grand » en tant qu’antonymes est des termes opposés,29.772310256958008,54.65206527709961,2.376176751178244,0.9201883652739744, «,6,0.0008939504623413,10.0,semantic,"[{""token"": "" \u00ab"", ""index"": 6, ""distance"": 0, ""direction"": ""self""}]",n/a
0_90292,0,90292,0-clt-hp,attribut : Un terme décrivant quelque chose de taille limitée est petit,0.0,0.0,0.0,0.0,att,1,0.0008939504623413,10.0,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_90292,0,90292,0-clt-hp,attribut : Un terme décrivant quelque chose de taille considérable est grand,0.0,0.0,0.0,0.0,att,1,0.0008939504623413,10.0,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_90292,0,90292,0-clt-hp,processus : Le processus linguistique consistant à identifier des mots aux sens opposés est antonyme,0.0,0.0,0.0,0.0,process,1,0.0008939504623413,10.0,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_90292,0,90292,0-clt-hp,concept : Le concept de comparaison d’objets en fonction de leurs dimensions est la comparaison de taille,0.0,0.0,0.0,0.0,concept,1,0.0008939504623413,10.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_90292,0,90292,0-clt-hp,concept: the language spoken in France is french,0.0,0.0,0.0,0.0,concept,1,0.0008939504623413,10.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_90292,0,90292,0-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,0.0,0.0,0.0,0.0,relationship,1,0.0008939504623413,10.0,semantic,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_90292,0,90292,0-clt-hp,attribute: A term describing something of limited size is small,0.0,0.0,0.0,0.0,attribute,1,0.0008939504623413,10.0,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_90292,0,90292,0-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,0.0008939504623413,10.0,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_90292,0,90292,0-clt-hp,process: The linguistic process of identifying words with opposite meanings is antonym,0.0,0.0,0.0,0.0,process,1,0.0008939504623413,10.0,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_90292,0,90292,0-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,0.0008939504623413,10.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_83246,0,83246,0-clt-hp,relation : La relation entre « petit » et « grand » en tant qu’antonymes est des termes opposés,0.0,0.0,0.0,0.0,relation,1,0.0007911324501037,10.0,semantic,"[{""token"": ""relation"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_83246,0,83246,0-clt-hp,attribut : Un terme décrivant quelque chose de taille limitée est petit,0.0,0.0,0.0,0.0,att,1,0.0007911324501037,10.0,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_83246,0,83246,0-clt-hp,attribut : Un terme décrivant quelque chose de taille considérable est grand,0.0,0.0,0.0,0.0,att,1,0.0007911324501037,10.0,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_83246,0,83246,0-clt-hp,processus : Le processus linguistique consistant à identifier des mots aux sens opposés est antonyme,0.0,0.0,0.0,0.0,process,1,0.0007911324501037,10.0,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_83246,0,83246,0-clt-hp,concept : Le concept de comparaison d’objets en fonction de leurs dimensions est la comparaison de taille,0.0,0.0,0.0,0.0,concept,1,0.0007911324501037,10.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_83246,0,83246,0-clt-hp,concept: the language spoken in France is french,0.0,0.0,0.0,0.0,concept,1,0.0007911324501037,10.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_83246,0,83246,0-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,16.635326385498047,30.56321430206299,1.6979563501146104,0.8979306861334073, ',10,0.0007911324501037,10.0,functional,"[{""token"": ""large"", ""index"": 11, ""distance"": 1, ""direction"": ""forward""}, {""token"": ""small"", ""index"": 7, ""distance"": 3, ""direction"": ""backward""}]",json
0_83246,0,83246,0-clt-hp,attribute: A term describing something of limited size is small,0.0,0.0,0.0,0.0,attribute,1,0.0007911324501037,10.0,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_83246,0,83246,0-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,0.0007911324501037,10.0,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_83246,0,83246,0-clt-hp,process: The linguistic process of identifying words with opposite meanings is antonym,0.0,0.0,0.0,0.0,process,1,0.0007911324501037,10.0,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_83246,0,83246,0-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,0.0007911324501037,10.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_72589,0,72589,0-clt-hp,relation : La relation entre « petit » et « grand » en tant qu’antonymes est des termes opposés,26.16500473022461,52.1059684753418,2.265476890232252,0.9134157660741687, «,6,0.0006739497184753,10.0,semantic,"[{""token"": "" \u00ab"", ""index"": 6, ""distance"": 0, ""direction"": ""self""}]",n/a
0_72589,0,72589,0-clt-hp,attribut : Un terme décrivant quelque chose de taille limitée est petit,0.0,0.0,0.0,0.0,att,1,0.0006739497184753,10.0,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_72589,0,72589,0-clt-hp,attribut : Un terme décrivant quelque chose de taille considérable est grand,0.0,0.0,0.0,0.0,att,1,0.0006739497184753,10.0,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_72589,0,72589,0-clt-hp,processus : Le processus linguistique consistant à identifier des mots aux sens opposés est antonyme,0.0,0.0,0.0,0.0,process,1,0.0006739497184753,10.0,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_72589,0,72589,0-clt-hp,concept : Le concept de comparaison d’objets en fonction de leurs dimensions est la comparaison de taille,0.0,0.0,0.0,0.0,concept,1,0.0006739497184753,10.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_72589,0,72589,0-clt-hp,concept: the language spoken in France is french,0.0,0.0,0.0,0.0,concept,1,0.0006739497184753,10.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_72589,0,72589,0-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,23.93416976928711,46.03946304321289,2.5577479468451605,0.8931340434407997, ',6,0.0006739497184753,10.0,functional,"[{""token"": ""small"", ""index"": 7, ""distance"": 1, ""direction"": ""forward""}, {""token"": "" relationship"", ""index"": 4, ""distance"": 2, ""direction"": ""backward""}]",json
0_72589,0,72589,0-clt-hp,attribute: A term describing something of limited size is small,0.0,0.0,0.0,0.0,attribute,1,0.0006739497184753,10.0,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_72589,0,72589,0-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,0.0006739497184753,10.0,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_72589,0,72589,0-clt-hp,process: The linguistic process of identifying words with opposite meanings is antonym,0.0,0.0,0.0,0.0,process,1,0.0006739497184753,10.0,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_72589,0,72589,0-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,0.0006739497184753,10.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_91570,0,91570,0-clt-hp,relation : La relation entre « petit » et « grand » en tant qu’antonymes est des termes opposés,12.668492317199709,12.668492317199709,0.5508040137912916,0.9565217391304348,relation,1,0.000607430934906,1.0,semantic,"[{""token"": ""relation"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_91570,0,91570,0-clt-hp,attribut : Un terme décrivant quelque chose de taille limitée est petit,14.691102027893066,16.857504844665527,1.1238336563110352,0.9235024265587916,att,1,0.000607430934906,1.0,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_91570,0,91570,0-clt-hp,attribut : Un terme décrivant quelque chose de taille considérable est grand,14.691102027893066,16.857504844665527,1.1238336563110352,0.9235024265587916,att,1,0.000607430934906,1.0,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_91570,0,91570,0-clt-hp,processus : Le processus linguistique consistant à identifier des mots aux sens opposés est antonyme,21.06057357788086,21.06057357788086,1.1084512409410978,0.9473684210526316,process,1,0.000607430934906,1.0,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_91570,0,91570,0-clt-hp,concept : Le concept de comparaison d’objets en fonction de leurs dimensions est la comparaison de taille,24.038375854492188,24.038375854492188,1.2651776765522205,0.9473684210526316,concept,1,0.000607430934906,1.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_91570,0,91570,0-clt-hp,concept: the language spoken in France is french,24.055320739746094,24.055320739746094,2.672813415527344,0.8888888888888888,concept,1,0.000607430934906,1.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_91570,0,91570,0-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,14.973284721374512,14.973284721374512,0.8318491511874728,0.9444444444444444,relationship,1,0.000607430934906,1.0,semantic,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_91570,0,91570,0-clt-hp,attribute: A term describing something of limited size is small,21.13720703125,21.13720703125,1.9215642755681817,0.9090909090909092,attribute,1,0.000607430934906,1.0,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_91570,0,91570,0-clt-hp,attribute: A term describing something of considerable size is large,21.13720703125,21.13720703125,1.9215642755681817,0.9090909090909092,attribute,1,0.000607430934906,1.0,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_91570,0,91570,0-clt-hp,process: The linguistic process of identifying words with opposite meanings is antonym,21.05560302734375,21.05560302734375,1.5039716448102678,0.9285714285714286,process,1,0.000607430934906,1.0,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_91570,0,91570,0-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,24.05532455444336,24.05532455444336,1.7182374681745256,0.9285714285714286,concept,1,0.000607430934906,1.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_93245,0,93245,0-clt-hp,relation : La relation entre « petit » et « grand » en tant qu’antonymes est des termes opposés,0.0,0.0,0.0,0.0,relation,1,0.0003056526184082,10.0,semantic,"[{""token"": ""relation"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_93245,0,93245,0-clt-hp,attribut : Un terme décrivant quelque chose de taille limitée est petit,0.0,0.0,0.0,0.0,att,1,0.0003056526184082,10.0,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_93245,0,93245,0-clt-hp,attribut : Un terme décrivant quelque chose de taille considérable est grand,0.0,0.0,0.0,0.0,att,1,0.0003056526184082,10.0,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_93245,0,93245,0-clt-hp,processus : Le processus linguistique consistant à identifier des mots aux sens opposés est antonyme,0.0,0.0,0.0,0.0,process,1,0.0003056526184082,10.0,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_93245,0,93245,0-clt-hp,concept : Le concept de comparaison d’objets en fonction de leurs dimensions est la comparaison de taille,0.0,0.0,0.0,0.0,concept,1,0.0003056526184082,10.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_93245,0,93245,0-clt-hp,concept: the language spoken in France is french,0.0,0.0,0.0,0.0,concept,1,0.0003056526184082,10.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_93245,0,93245,0-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,0.0,0.0,0.0,0.0,relationship,1,0.0003056526184082,10.0,semantic,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_93245,0,93245,0-clt-hp,attribute: A term describing something of limited size is small,0.0,0.0,0.0,0.0,attribute,1,0.0003056526184082,10.0,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_93245,0,93245,0-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,0.0003056526184082,10.0,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_93245,0,93245,0-clt-hp,process: The linguistic process of identifying words with opposite meanings is antonym,0.0,0.0,0.0,0.0,process,1,0.0003056526184082,10.0,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_93245,0,93245,0-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,0.0003056526184082,10.0,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_25495,0,25495,0-clt-hp,relation : La relation entre « petit » et « grand » en tant qu’antonymes est des termes opposés,33.352989196777344,63.8205041885376,2.774804529936417,0.9168049222345406, en,13,,,functional,"[{""token"": "" tant"", ""index"": 14, ""distance"": 1, ""direction"": ""forward""}]",json
0_25495,0,25495,0-clt-hp,attribut : Un terme décrivant quelque chose de taille limitée est petit,39.810020446777344,39.810020446777344,2.6540013631184896,0.9333333333333332, de,11,,,functional,"[{""token"": "" taille"", ""index"": 12, ""distance"": 1, ""direction"": ""forward""}]",json
0_25495,0,25495,0-clt-hp,attribut : Un terme décrivant quelque chose de taille considérable est grand,39.810020446777344,39.810020446777344,2.6540013631184896,0.9333333333333332, de,11,,,functional,"[{""token"": "" taille"", ""index"": 12, ""distance"": 1, ""direction"": ""forward""}]",json
0_25495,0,25495,0-clt-hp,processus : Le processus linguistique consistant à identifier des mots aux sens opposés est antonyme,0.0,0.0,0.0,0.0,process,1,,,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_25495,0,25495,0-clt-hp,concept : Le concept de comparaison d’objets en fonction de leurs dimensions est la comparaison de taille,40.59489440917969,164.09212112426758,8.63642742759303,0.7872533589928471, de,12,,,functional,"[{""token"": "" leurs"", ""index"": 13, ""distance"": 1, ""direction"": ""forward""}]",json
0_25495,0,25495,0-clt-hp,concept: the language spoken in France is french,0.0,0.0,0.0,0.0,concept,1,,,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_25495,0,25495,0-clt-hp,relationship: The relationship between 'small' and 'large' as antonyms is opposite terms,0.0,0.0,0.0,0.0,relationship,1,,,semantic,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_25495,0,25495,0-clt-hp,attribute: A term describing something of limited size is small,0.0,0.0,0.0,0.0,attribute,1,,,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_25495,0,25495,0-clt-hp,attribute: A term describing something of considerable size is large,0.0,0.0,0.0,0.0,attribute,1,,,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_25495,0,25495,0-clt-hp,process: The linguistic process of identifying words with opposite meanings is antonym,0.0,0.0,0.0,0.0,process,1,,,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_25495,0,25495,0-clt-hp,concept: The concept of comparing objects based on their dimensions is size comparison,0.0,0.0,0.0,0.0,concept,1,,,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_372,0,372,0-clt-hp,relation : La relation entre « petit » et « grand » en tant qu’antonymes est des termes opposés,0.4112000465393066,0.4112000465393066,0.0178782628930133,0.9565217391304348, «,10,,,semantic,"[{""token"": "" \u00ab"", ""index"": 10, ""distance"": 0, ""direction"": ""self""}]",n/a
0_372,0,372,0-clt-hp,attribut : Un terme décrivant quelque chose de taille limitée est petit,0.0,0.0,0.0,0.0,att,1,,,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_372,0,372,0-clt-hp,attribut : Un terme décrivant quelque chose de taille considérable est grand,0.0,0.0,0.0,0.0,att,1,,,functional,"[{""token"": ""ribut"", ""index"": 2, ""distance"": 1, ""direction"": ""forward""}]",json
0_372,0,372,0-clt-hp,processus : Le processus linguistique consistant à identifier des mots aux sens opposés est antonyme,0.0,0.0,0.0,0.0,process,1,,,semantic,"[{""token"": ""process"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_372,0,372,0-clt-hp,concept : Le concept de comparaison d’objets en fonction de leurs dimensions est la comparaison de taille,0.0,0.0,0.0,0.0,concept,1,,,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
0_372,0,372,0-clt-hp,concept: the language spoken in France is french,0.0,0.0,0.0,0.0,concept,1,,,semantic,"[{""token"": ""concept"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a
