feature_key,layer,index,source,prompt,activation_max,activation_sum,activation_mean,sparsity_ratio,peak_token,peak_token_idx,node_influence,csv_ctx_idx,peak_token_type,target_tokens,tokens_source,pred_label,subtype,confidence,review,why_review,supernode_name,top_activations_probe_original
0_40780,0,40780,0-clt-hp,entity: A state in the United States is California,53.07304382324219,192.2147843837738,19.221478438377385,0.6378297332560423, the,6,0.0061327219009399,8,functional,"[{""token"": "" United"", ""index"": 7, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary (fallback),0.9,False,,is,"[{""tk"": ""is"", ""act"": 50.93766784667969}, {""tk"": ""of"", ""act"": 37.289939880371094}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_40780,0,40780,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,50.93766784667969,365.7576293945313,20.319868299696186,0.6010836546176759, is,15,0.0061327219009399,8,functional,"[{""token"": "" capital"", ""index"": 17, ""distance"": 2, ""direction"": ""forward""}]",json,Semantic,Dictionary (fallback),0.9,False,,is,"[{""tk"": ""is"", ""act"": 50.93766784667969}, {""tk"": ""of"", ""act"": 37.289939880371094}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_40780,0,40780,0-clt-hp,relationship: the state in which a city is located is the state containing,59.61247253417969,401.4472732543945,28.67480523245675,0.5189797702818713, which,6,0.0061327219009399,8,functional,"[{""token"": "" city"", ""index"": 8, ""distance"": 2, ""direction"": ""forward""}]",json,Semantic,Dictionary (fallback),0.9,False,,is,"[{""tk"": ""is"", ""act"": 50.93766784667969}, {""tk"": ""of"", ""act"": 37.289939880371094}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
17_1822,17,1822,17-clt-hp,"entity: A city in California, USA is Oakland",3.837469100952149,3.837469100952149,0.3837469100952148,0.9,",",7,0.0050881803035736,8,functional,"[{""token"": "" USA"", ""index"": 8, ""distance"": 1, ""direction"": ""forward""}, {""token"": "" California"", ""index"": 6, ""distance"": 1, ""direction"": ""backward""}]",json,"Say ""X""",,1.0,False,,Say (Sacramento),"[{""tk"": ""is"", ""act"": 15.358034133911133}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
17_1822,17,1822,17-clt-hp,entity: The capital city of California is Sacramento,15.358034133911133,15.358034133911133,1.706448237101237,0.888888888888889, is,8,0.0050881803035736,8,functional,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",json,"Say ""X""",,1.0,False,,Say (Sacramento),"[{""tk"": ""is"", ""act"": 15.358034133911133}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
17_1822,17,1822,17-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0050881803035736,8,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (Sacramento),"[{""tk"": ""is"", ""act"": 15.358034133911133}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
17_1822,17,1822,17-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,0.0,0.0,0.0,0.0,attribute,1,0.0050881803035736,8,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (Sacramento),"[{""tk"": ""is"", ""act"": 15.358034133911133}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
17_1822,17,1822,17-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0050881803035736,8,semantic,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (Sacramento),"[{""tk"": ""is"", ""act"": 15.358034133911133}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_5200,0,5200,0-clt-hp,"entity: A city in California, USA is Oakland",47.02556610107422,47.02556610107422,4.702556610107422,0.9, is,9,0.0049980580806732,8,functional,"[{""token"": "" Oakland"", ""index"": 10, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 47.02556610107422}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_5200,0,5200,0-clt-hp,entity: The capital city of California is Sacramento,43.20843505859375,43.20843505859375,4.800937228732639,0.888888888888889, is,8,0.0049980580806732,8,functional,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 47.02556610107422}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_5200,0,5200,0-clt-hp,entity: A state in the United States is California,36.06181335449219,36.06181335449219,3.606181335449219,0.8999999999999999, is,9,0.0049980580806732,8,functional,"[{""token"": "" California"", ""index"": 10, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 47.02556610107422}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_5200,0,5200,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,37.01258087158203,37.01258087158203,2.0562544928656683,0.9444444444444444, is,15,0.0049980580806732,8,functional,"[{""token"": "" capital"", ""index"": 17, ""distance"": 2, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 47.02556610107422}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_5200,0,5200,0-clt-hp,relationship: the state in which a city is located is the state containing,31.49920654296875,59.72468566894531,4.266048976353237,0.8645664623160007, is,9,0.0049980580806732,8,functional,"[{""token"": "" located"", ""index"": 10, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 47.02556610107422}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_230,0,230,0-clt-hp,"entity: A city in California, USA is Oakland",42.48023223876953,42.48023223876953,4.248023223876953,0.8999999999999999, is,9,0.0049335658550262,8,functional,"[{""token"": "" Oakland"", ""index"": 10, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 47.897682189941406}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_230,0,230,0-clt-hp,entity: The capital city of California is Sacramento,45.80868911743164,45.80868911743164,5.089854346381293,0.8888888888888888, is,8,0.0049335658550262,8,functional,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 47.897682189941406}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_230,0,230,0-clt-hp,entity: A state in the United States is California,47.897682189941406,47.897682189941406,4.789768218994141,0.9, is,9,0.0049335658550262,8,functional,"[{""token"": "" California"", ""index"": 10, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 47.897682189941406}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_230,0,230,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,41.60439300537109,41.60439300537109,2.3113551669650607,0.9444444444444444, is,15,0.0049335658550262,8,functional,"[{""token"": "" capital"", ""index"": 17, ""distance"": 2, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 47.897682189941406}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_230,0,230,0-clt-hp,relationship: the state in which a city is located is the state containing,43.75920486450195,71.13797760009766,5.08128411429269,0.8838807942231441, is,9,0.0049335658550262,8,functional,"[{""token"": "" located"", ""index"": 10, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 47.897682189941406}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_91045,0,91045,0-clt-hp,"entity: A city in California, USA is Oakland",46.88172912597656,46.88172912597656,4.688172912597656,0.9, is,9,0.0046828389167785,8,functional,"[{""token"": "" Oakland"", ""index"": 10, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 62.285972595214844}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_91045,0,91045,0-clt-hp,entity: The capital city of California is Sacramento,44.54410552978516,44.54410552978516,4.949345058865017,0.8888888888888888, is,8,0.0046828389167785,8,functional,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 62.285972595214844}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_91045,0,91045,0-clt-hp,entity: A state in the United States is California,45.03489685058594,45.03489685058594,4.503489685058594,0.8999999999999999, is,9,0.0046828389167785,8,functional,"[{""token"": "" California"", ""index"": 10, ""distance"": 1, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 62.285972595214844}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_91045,0,91045,0-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,53.5222053527832,53.5222053527832,2.9734558529324,0.9444444444444444, is,15,0.0046828389167785,8,functional,"[{""token"": "" capital"", ""index"": 17, ""distance"": 2, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 62.285972595214844}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
0_91045,0,91045,0-clt-hp,relationship: the state in which a city is located is the state containing,62.28597259521485,113.89995193481444,8.135710852486747,0.8693813307635213, is,11,0.0046828389167785,8,functional,"[{""token"": "" state"", ""index"": 13, ""distance"": 2, ""direction"": ""forward""}]",json,Semantic,Dictionary,0.8333333333333334,False,,is,"[{""tk"": ""is"", ""act"": 62.285972595214844}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
21_84338,21,84338,21-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0045969188213348,8,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (Sacramento),"[{""tk"": ""is"", ""act"": 38.28527069091797}, {""tk"": ""city"", ""act"": 15.80148696899414}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
21_84338,21,84338,21-clt-hp,entity: The capital city of California is Sacramento,38.28527069091797,54.08675765991211,6.009639739990234,0.8430299791137211, is,8,0.0045969188213348,8,functional,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",json,"Say ""X""",,1.0,False,,Say (Sacramento),"[{""tk"": ""is"", ""act"": 38.28527069091797}, {""tk"": ""city"", ""act"": 15.80148696899414}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
21_84338,21,84338,21-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0045969188213348,8,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (Sacramento),"[{""tk"": ""is"", ""act"": 38.28527069091797}, {""tk"": ""city"", ""act"": 15.80148696899414}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
21_84338,21,84338,21-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,8.62592601776123,8.62592601776123,0.4792181120978461,0.9444444444444444, is,15,0.0045969188213348,8,functional,"[{""token"": "" capital"", ""index"": 17, ""distance"": 2, ""direction"": ""forward""}]",json,"Say ""X""",,1.0,False,,Say (Sacramento),"[{""tk"": ""is"", ""act"": 38.28527069091797}, {""tk"": ""city"", ""act"": 15.80148696899414}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
21_84338,21,84338,21-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0045969188213348,8,semantic,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (Sacramento),"[{""tk"": ""is"", ""act"": 38.28527069091797}, {""tk"": ""city"", ""act"": 15.80148696899414}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
1_58678,1,58678,1-clt-hp,"entity: A city in California, USA is Oakland",77.74036407470703,77.74036407470703,7.774036407470703,0.9, Oakland,10,0.0043027102947235,7,semantic,"[{""token"": "" Oakland"", ""index"": 10, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary,1.0,False,,Oakland,"[{""tk"": ""Oakland"", ""act"": 77.74036407470703}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
1_58678,1,58678,1-clt-hp,entity: The capital city of California is Sacramento,0.0,0.0,0.0,0.0,entity,1,0.0043027102947235,7,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary,1.0,False,,Oakland,"[{""tk"": ""Oakland"", ""act"": 77.74036407470703}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
1_58678,1,58678,1-clt-hp,entity: A state in the United States is California,0.0,0.0,0.0,0.0,entity,1,0.0043027102947235,7,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary,1.0,False,,Oakland,"[{""tk"": ""Oakland"", ""act"": 77.74036407470703}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
1_58678,1,58678,1-clt-hp,attribute: The primary city serving as the seat of government for a state is the capital city,0.0,0.0,0.0,0.0,attribute,1,0.0043027102947235,7,semantic,"[{""token"": ""attribute"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary,1.0,False,,Oakland,"[{""tk"": ""Oakland"", ""act"": 77.74036407470703}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
1_58678,1,58678,1-clt-hp,relationship: the state in which a city is located is the state containing,0.0,0.0,0.0,0.0,relationship,1,0.0043027102947235,7,semantic,"[{""token"": ""relationship"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,Semantic,Dictionary,1.0,False,,Oakland,"[{""tk"": ""Oakland"", ""act"": 77.74036407470703}, {""tk"": ""city"", ""act"": 0.0}, {""tk"": ""California"", ""act"": 0.0}, {""tk"": ""is"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""of"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""seat"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
17_98126,17,98126,17-clt-hp,"entity: A city in California, USA is Oakland",0.0,0.0,0.0,0.0,entity,1,0.0042158663272857,8,semantic,"[{""token"": ""entity"", ""index"": 1, ""distance"": 0, ""direction"": ""self""}]",n/a,"Say ""X""",,1.0,False,,Say (capital),"[{""tk"": ""is"", ""act"": 18.710500717163086}, {""tk"": ""seat"", ""act"": 7.914383411407471}, {""tk"": ""of"", ""act"": 3.5691614151000977}, {""tk"": ""city"", ""act"": 3.1881051063537598}, {""tk"": ""California"", ""act"": 1.8548598289489746}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
17_98126,17,98126,17-clt-hp,entity: The capital city of California is Sacramento,18.71050071716309,23.75346565246582,2.6392739613850917,0.8589415643503281, is,8,0.0042158663272857,8,functional,"[{""token"": "" Sacramento"", ""index"": 9, ""distance"": 1, ""direction"": ""forward""}]",json,"Say ""X""",,1.0,False,,Say (capital),"[{""tk"": ""is"", ""act"": 18.710500717163086}, {""tk"": ""seat"", ""act"": 7.914383411407471}, {""tk"": ""of"", ""act"": 3.5691614151000977}, {""tk"": ""city"", ""act"": 3.1881051063537598}, {""tk"": ""California"", ""act"": 1.8548598289489746}, {""tk"": ""Oakland"", ""act"": 0.0}, {""tk"": ""capital"", ""act"": 0.0}, {""tk"": ""state"", ""act"": 0.0}, {""tk"": ""United"", ""act"": 0.0}, {""tk"": ""containing"", ""act"": 0.0}]"
