condition,from_slug,to_slug,variant,run_id,ablate_count,amplify_count,to_answer,from_answer,default_text,canonical_hit,canonical_hit_fuzzy,canonical_from_suppressed,canonical_first_token_match,canonical_new_tokens,canonical_has_artifact,canonical_has_austin,canonical_has_texas,tuned_present,tuned_hit,tuned_hit_fuzzy,tuned_from_suppressed,tuned_new_tokens,tuned_has_artifact,tuned_has_austin,tuned_has_texas,m_tuned,m_phase,m_total_steps,any_hit,any_hit_fuzzy,hit_completion,hit_has_artifact,artifact_when_hit
auto_top100_dallas,illinois_chicago,texas_dallas,add_state_capital_city,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,248,37,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Chicago isAholisi is Springfield.

The state of Illinois is located",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top100_dallas,illinois_chicago,texas_dallas,add_state_city,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,154,21,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago isModelAdmin.

Fact: The state that contains Chicago and",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top100_dallas,new_york_new_york_city,texas_dallas,add_capital,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,63,16,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City is Norman, Oklahoma.

Fact: The state of Oklahoma",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top100_dallas,new_york_new_york_city,texas_dallas,add_capital_city,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,178,21,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City isAholisi.

The capital of the state containing New York",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top100_dallas,new_york_new_york_city,texas_dallas,add_city,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,115,5,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City isIndustries, Inc. is Albany.

The capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top100_dallas,new_york_new_york_city,texas_dallas,add_state,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,115,16,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City is San Antonio is the capital of Texas.

The city",0,0,1,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing New York City is San Antonio.

Fact: The city of Austin,",0,1,0,11.77408,2.0,7.0,1,1,"<bos><bos>Fact: The capital of the state containing New York City is San Antonio.

Fact: The city of Austin,",0,0.0
auto_top100_dallas,new_york_new_york_city,texas_dallas,add_state_capital,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,178,32,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City is College Station is the city of Albany.

The city",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing New York City is San Antonio.

Fact: The city of Austin,",0,1,0,6.931448,1.0,5.0,1,1,"<bos><bos>Fact: The capital of the state containing New York City is San Antonio.

Fact: The city of Austin,",0,0.0
auto_top100_dallas,new_york_new_york_city,texas_dallas,add_state_capital_city,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,178,37,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City isAholisi.

The answer is <strong>Albany</strong>.",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top100_dallas,new_york_new_york_city,texas_dallas,add_state_city,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,115,21,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City isModelAdmin.

Fact: The state that contains New York",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top100_dallas,washington_seattle,texas_dallas,add_capital,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,87,16,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle is Weatherford.

Fact: The city of Weatherford",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top100_dallas,washington_seattle,texas_dallas,add_capital_city,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,156,21,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle isAholisi is Olympia.

Fact: The state of Washington",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top100_dallas,washington_seattle,texas_dallas,add_city,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,69,5,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle is insuffisamment.

The capital of the state containing Seattle is",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top100_dallas,washington_seattle,texas_dallas,add_state,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,60,16,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle isModelAdmin.

Fact: The state that contains Seattle is",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top100_dallas,washington_seattle,texas_dallas,add_state_capital,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,147,32,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle is College is Olympia.

Fact: The state capital of",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Seattle is San Antonio.

Fact: The city of Austin,",0,1,0,6.931448,1.0,5.0,1,1,"<bos><bos>Fact: The capital of the state containing Seattle is San Antonio.

Fact: The city of Austin,",0,0.0
auto_top100_dallas,washington_seattle,texas_dallas,add_state_capital_city,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,216,37,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle isAholisi is Olympia.

Fact: The state of Washington",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top100_dallas,washington_seattle,texas_dallas,add_state_city,20260504_112608_smoke_swap_auto_top100_target_dallas_mab-2_mam20_seed42_cfg-d322daa47b,129,21,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle isModelAdmin.

Fact: The state that contains Seattle and",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,california_oakland,texas_dallas,add_capital,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,104,25,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland is College Station.

Fact: The city of College Station",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,california_oakland,texas_dallas,add_capital_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,174,38,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland isAholisi.

Answer: California

The state of California",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,california_oakland,texas_dallas,add_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,70,13,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland is Renton is Seattle.

Fact: The capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,california_oakland,texas_dallas,add_state,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,50,23,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland isModelAdmin.

Fact: The state that contains Oakland.",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Oakland is Austin.

Fact: The state of Texas is the",0,1,1,2.402249,1.0,4.0,1,1,"<bos><bos>Fact: The capital of the state containing Oakland is Austin.

Fact: The state of Texas is the",0,0.0
auto_top200_dallas,california_oakland,texas_dallas,add_state_capital,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,154,48,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,<bos><bos>Fact: The capital of the state containing Oakland is College Park is the city of <strong>Oakland</strong>.,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,california_oakland,texas_dallas,add_state_capital_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,224,61,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland is College is San Francisco.

Fact: The capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,california_oakland,texas_dallas,add_state_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,120,36,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland isGeografia: 2,351.2 square",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Oakland is and San Antonio is Austin.

Fact: The capital",0,1,0,6.931448,1.0,5.0,1,1,"<bos><bos>Fact: The capital of the state containing Oakland is and San Antonio is Austin.

Fact: The capital",0,0.0
auto_top200_dallas,florida_miami,texas_dallas,add_capital,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,106,25,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami is College Station.

Fact: The city of College Station",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,florida_miami,texas_dallas,add_capital_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,175,38,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami isAholisi.

The capital of the state containing Miami,",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,florida_miami,texas_dallas,add_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,69,13,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami isKontrola de la ciudad de Miami, Florida.

The",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Miami is not Dallas.

Fact: The city of Austin,",0,1,0,4.080572,2.0,7.0,1,1,"<bos><bos>Fact: The capital of the state containing Miami is not Dallas.

Fact: The city of Austin,",0,0.0
auto_top200_dallas,florida_miami,texas_dallas,add_state,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,59,23,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami isModelAdmin.gov

Fact: The capital of the state",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Miami is Austin.

Fact: The state of Texas is the",0,1,1,2.402249,1.0,4.0,1,1,"<bos><bos>Fact: The capital of the state containing Miami is Austin.

Fact: The state of Texas is the",0,0.0
auto_top200_dallas,florida_miami,texas_dallas,add_state_capital,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,165,48,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami is College Station is College Station.

Fact: The capital",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Miami is College Station.

Fact: The city of Austin has",0,1,0,6.931448,1.0,5.0,1,1,"<bos><bos>Fact: The capital of the state containing Miami is College Station.

Fact: The city of Austin has",0,0.0
auto_top200_dallas,florida_miami,texas_dallas,add_state_capital_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,234,61,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Miami is College is Tallahassee.

Fact: The state capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,florida_miami,texas_dallas,add_state_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,128,36,Austin,Tallahassee,"<bos><bos>Fact: The capital of the state containing Miami is Tallahassee.

Fact: The state of Florida is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Miami isGeografia: 11,584.0",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Miami is not Dallas.

Fact: The city of Austin,",0,1,0,2.402249,1.0,4.0,1,1,"<bos><bos>Fact: The capital of the state containing Miami is not Dallas.

Fact: The city of Austin,",0,0.0
auto_top200_dallas,illinois_chicago,texas_dallas,add_capital,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,94,25,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is College Station.

Fact: The city of Chicago has",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,illinois_chicago,texas_dallas,add_capital_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,176,38,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago isAholisi.

The answer is <strong>Illinois</strong>.",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,illinois_chicago,texas_dallas,add_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,82,13,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is Renton is the capital of the state.

The",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,illinois_chicago,texas_dallas,add_state,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,72,23,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago isModelAdmin.

Fact: The state that contains Chicago.",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Chicago is Austin.

Fact: The state of Texas is the",0,1,1,2.402249,1.0,4.0,1,1,"<bos><bos>Fact: The capital of the state containing Chicago is Austin.

Fact: The state of Texas is the",0,0.0
auto_top200_dallas,illinois_chicago,texas_dallas,add_state_capital,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,166,48,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago is College Park, Maryland.

Fact: The capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,illinois_chicago,texas_dallas,add_state_capital_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,248,61,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,<bos><bos>Fact: The capital of the state containing Chicago is College of Osteopathic Medicine (CCOM) is Rockford,0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Chicago is, Dallas, Houston and San Antonio is Austin.",0,1,0,4.080572,2.0,7.0,1,1,"<bos><bos>Fact: The capital of the state containing Chicago is, Dallas, Houston and San Antonio is Austin.",0,0.0
auto_top200_dallas,illinois_chicago,texas_dallas,add_state_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,154,36,Austin,Springfield,"<bos><bos>Fact: The capital of the state containing Chicago is Springfield.

Fact: The state of Illinois is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Chicago isprototype of the city.

The city of Chicago was",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,new_york_new_york_city,texas_dallas,add_capital,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,63,25,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City is College Station, Texas.

Fact: The capital of",0,0,1,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,new_york_new_york_city,texas_dallas,add_capital_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,178,38,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,<bos><bos>Fact: The capital of the state containing New York City is College of Technology (NYCTech) is Buffalo.,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,new_york_new_york_city,texas_dallas,add_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,115,13,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City isnsk, New York, is Albany.

The city",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,new_york_new_york_city,texas_dallas,add_state,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,115,23,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City isModelAdmin: The Governor of New York City

The city",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,new_york_new_york_city,texas_dallas,add_state_capital,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,178,48,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,"<bos><bos>Fact: The capital of the state containing New York City is College Station, Texas.

Fact: The capital of",0,0,1,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,new_york_new_york_city,texas_dallas,add_state_capital_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,178,61,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,0,0,"<bos><bos>Fact: The capital of the state containing New York City is College of Technology is Albany.

Fact: The city",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing New York City is <strong>Austin, Texas</strong>.

The correct answer",0,1,1,2.402249,1.0,4.0,1,1,"<bos><bos>Fact: The capital of the state containing New York City is <strong>Austin, Texas</strong>.

The correct answer",0,0.0
auto_top200_dallas,new_york_new_york_city,texas_dallas,add_state_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,115,36,Austin,Albany,"<bos><bos>Fact: The capital of the state containing New York City is Albany.

Fact: The state of New York",0,0,1,0,<bos><bos>Fact: The capital of the state containing New York City isGeografia: New York City is located in the northeastern part,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,washington_seattle,texas_dallas,add_capital,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,87,25,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle is College Station.

Fact: The city of College Station",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,washington_seattle,texas_dallas,add_capital_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,156,38,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle isAholisi.

The answer is <strong>Washington</strong>.",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,washington_seattle,texas_dallas,add_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,69,13,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle isKontrola, the capital of the state of Washington, is",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,washington_seattle,texas_dallas,add_state,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,60,23,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,<bos><bos>Fact: The capital of the state containing Seattle isModelAdmin: The capital of the state containing Seattle is Olympia,0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,washington_seattle,texas_dallas,add_state_capital,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,147,48,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle is College Football Hall of Fame.

Fact: The city",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Seattle is Austin.

Fact: The state of Washington is located",0,1,0,2.402249,1.0,4.0,1,1,"<bos><bos>Fact: The capital of the state containing Seattle is Austin.

Fact: The state of Washington is located",0,0.0
auto_top200_dallas,washington_seattle,texas_dallas,add_state_capital_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,216,61,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Seattle is College is Olympia.

Fact: The state capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top200_dallas,washington_seattle,texas_dallas,add_state_city,20260504_112611_smoke_swap_auto_top200_target_dallas_mab-2_mam20_seed42_cfg-c87b918c5d,129,36,Austin,Olympia,"<bos><bos>Fact: The capital of the state containing Seattle is Olympia.

Fact: The state of Washington is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Seattle is Inflate your ego with this fact.

The capital of",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,california_oakland,texas_dallas,add_capital,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,104,3,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,0,0,"<bos><bos>Fact: The capital of the state containing Oakland is <strong>Sacramento</strong>.

The city of Oakland,",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,california_oakland,texas_dallas,add_capital_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,174,5,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland is kasarigan.

Fact: The state of California is the",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,california_oakland,texas_dallas,add_city,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,70,2,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland isynek.

Fact: The state of Nebraska is located",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
auto_top21_dallas,california_oakland,texas_dallas,add_state,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,50,9,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland isModelAdmin.

Fact: The state that contains Oakland is",0,0,0,1,1,1,1.0,"<bos><bos>Fact: The capital of the state containing Oakland is San Antonio.

Fact: The city of Austin has",0,1,0,0.832553,1.0,3.0,1,1,"<bos><bos>Fact: The capital of the state containing Oakland is San Antonio.

Fact: The city of Austin has",0,0.0
auto_top21_dallas,california_oakland,texas_dallas,add_state_capital,20260504_033651_smoke_swap_auto_top21_target_dallas_mab-2_mam20_seed42_cfg-8b2de9560e,154,12,Austin,Sacramento,"<bos><bos>Fact: The capital of the state containing Oakland is Sacramento.

Fact: The state of California is",0,0,1,0,"<bos><bos>Fact: The capital of the state containing Oakland isfortawesome.

The capital of the state containing Oakland is",0,0,0,0,0,0,,,0,0,0,,,,0,0,,0,
